iteration,compliance,volume_fraction,max_change
115.0,260.8597749701014,0.4000000000964417,0.04874185908213757
116.0,260.8545679302615,0.40000000009728853,0.0496342836745991
117.0,260.8495286491176,0.40000000009377995,0.0494954038510792
118.0,260.8446669952061,0.3999999999093958,0.04840974106238782
119.0,260.8399549967297,0.3999999999850244,0.046505395751768375
120.0,260.8353396848468,0.3999999999556827,0.043937500998150636
121.0,260.8307455376065,0.4000000000544491,0.04089024286072296
122.0,260.82607905980154,0.40000000010188885,0.03755149087316767
123.0,260.8212344200874,0.4000000001126212,0.034089194940904455
124.0,260.81610183865723,0.3999999999430133,0.03366291727539303
125.0,260.8105791206888,0.4000000001109898,0.0404331679741507
126.0,260.80458955121,0.40000000011055575,0.04793929425874727
127.0,260.79810382194023,0.40000000006363834,0.05583795582474482
128.0,260.79116757969246,0.4000000000106676,0.06351828302112494
129.0,260.78392245028635,0.3999999999072985,0.0701074782291507
130.0,260.77660429309617,0.4000000000893657,0.07460793876418231
131.0,260.76950457280896,0.4000000000519224,0.07616275824140673
132.0,260.76289625581865,0.4000000000311375,0.07442930450655816
133.0,260.75697503168135,0.4000000000007211,0.069621213143789
134.0,260.7517811103588,0.40000000001670993,0.06247813834263238
135.0,260.7472216804133,0.4000000000779654,0.054171294615144694
136.0,260.7431591088942,0.39999999991955315,0.04560290312381321
137.0,260.73942991294757,0.39999999998633795,0.03741156422313163
138.0,260.73589362463264,0.39999999997808233,0.02986647005656673
139.0,260.7324024530867,0.39999999990925045,0.027945828525531347
140.0,260.7289360806126,0.4000000001052387,0.030841147115750034
141.0,260.7254380426572,0.40000000003953406,0.03365359557771419
142.0,260.7217787497264,0.399999999997581,0.03633055670675123
143.0,260.71798329343545,0.3999999999056752,0.03867043732714753
144.0,260.7140622472673,0.40000000010191633,0.04057433079092343
145.0,260.71003940953756,0.4000000000883186,0.04187519742952073
146.0,260.7059289925023,0.39999999999845226,0.04251796899483762
147.0,260.7017320289401,0.40000000004543185,0.04248450622035238
148.0,260.69744106297316,0.39999999999363794,0.04179650488595843
149.0,260.6930338871779,0.39999999991106366,0.04049802995603935
150.0,260.6884712957403,0.4000000000788646,0.03866937102730539
151.0,260.68369847453727,0.40000000003265307,0.03642587716201695
152.0,260.6786451862528,0.400000000040134,0.033892867553376727
153.0,260.67322581961685,0.39999999998059915,0.03118504012465184
154.0,260.6673385072582,0.40000000006813935,0.031575495706901935
155.0,260.6608637969483,0.40000000005761427,0.033474082474101274
156.0,260.653660848751,0.4000000000939276,0.03512590643424912
157.0,260.6455635513351,0.400000000066842,0.03647294583975319
158.0,260.63637703007294,0.4000000001065949,0.0403121628638175
159.0,260.6258799972754,0.4000000000213637,0.049081273056716
160.0,260.6138412097919,0.3999999999065514,0.058995351802318075
161.0,260.6000439488129,0.3999999999256361,0.06963180859080914
162.0,260.5843185396235,0.4000000000586948,0.08016910603120242
163.0,260.56657773064217,0.39999999990175833,0.08943271761806204
164.0,260.54683065816766,0.39999999989209517,0.09620234548643558
165.0,260.5251316056478,0.40000000012064846,0.09965286758320235
166.0,260.50155011951847,0.40000000012289555,0.09982231121834828
167.0,260.4764150536266,0.4000000001036165,0.11233307118629587
168.0,260.4500187366911,0.4000000000654161,0.12227574866089275
169.0,260.42427717572934,0.4000000000200253,0.12348685333070464
170.0,260.39982417215464,0.4000000000767409,0.09870502742400433
171.0,260.3755483909878,0.40000000011747927,0.07574451790273062
172.0,260.3530353201549,0.40000000011035497,0.09946441920080895
173.0,260.3275815142661,0.39999999988397456,0.12453606055043748
174.0,260.30002439005796,0.40000000008849135,0.144893815649071
175.0,260.2726256865243,0.4000000000974448,0.1524478113923714
176.0,260.24807375977304,0.40000000003366143,0.1426721071393724
177.0,260.2278324832409,0.39999999991077234,0.06541186427631052
178.0,260.21487516010495,0.4000000000077783,0.06326758490228834
179.0,260.2050542760329,0.3999999999301562,0.03800187326405102
180.0,260.19767849506775,0.3999999998961728,0.028071361972806685
181.0,260.191339930434,0.3999999999411534,0.02602587120500327
182.0,260.18559272392616,0.40000000000771724,0.028698267085167567
183.0,260.1802256769321,0.3999999999753366,0.03135647808463926
184.0,260.17511507025773,0.39999999992980434,0.033904510948796374
185.0,260.17019145255534,0.4000000000560155,0.036235613295040214
186.0,260.16542163806633,0.39999999997852625,0.03823204977434391
187.0,260.1607941102151,0.3999999999900082,0.03977136623758182
188.0,260.15630029184393,0.400000000049677,0.04079654890608414
189.0,260.1519423672228,0.3999999999604725,0.041172406189740995
190.0,260.14771530978527,0.3999999999451597,0.040951530809077874
191.0,260.1436111723443,0.3999999999374466,0.040144538892388004
192.0,260.1396161781565,0.3999999999076727,0.03880246126186604
193.0,260.1357121023788,0.4000000000399178,0.03701248707641125
194.0,260.1318762504397,0.39999999995708774,0.03487962150496149
195.0,260.1280817140687,0.3999999999948651,0.032513816398393236
196.0,260.1243001578301,0.39999999998893127,0.030019213171511572
197.0,260.1205038419555,0.4000000000419288,0.027486566201295748
198.0,260.1166686258056,0.3999999999104697,0.02975928732108643
199.0,260.1127759742176,0.40000000009700565,0.03325310845443316
200.0,260.1088225631671,0.39999999998699504,0.036889546000747286
201.0,260.1048312288345,0.3999999999461914,0.04050395890789349
202.0,260.1008004617786,0.4000000000520935,0.04397424296771063
203.0,260.0967563473352,0.39999999997320357,0.04712613983446734
204.0,260.092737313391,0.40000000004795905,0.04977722390657324
205.0,260.08879141319073,0.40000000001860486,0.051739377822287436
206.0,260.0849712230296,0.3999999999416328,0.05285975271895271
207.0,260.0813278572998,0.3999999999735216,0.053040080936552214
208.0,260.07790459713715,0.40000000008648745,0.05226398975381741
209.0,260.0747305323681,0.39999999991390284,0.05063177945996411
210.0,260.0718100343819,0.4000000000179102,0.04832530869366669
211.0,260.06913210614516,0.3999999999394948,0.045512407450643
212.0,260.06667710276423,0.40000000006653913,0.042368921653177516
213.0,260.0644204490766,0.39999999993440155,0.03905875412432813
214.0,260.06233412328197,0.4000000000304993,0.03578116772397488
215.0,260.06039602789474,0.3999999999664062,0.03254271883170956
216.0,260.0585728418329,0.399999999991175,0.014984896653046476
217.0,260.05710587426665,0.40000000008410225,0.01424694694384393
218.0,260.0557158998655,0.3999999999469446,0.0134099936454114
219.0,260.054324124157,0.3999999999932289,0.01245818477061178
220.0,260.05290861768884,0.4000000000874639,0.011521652673985305
221.0,260.0514553237699,0.39999999994810653,0.010609525638218598
222.0,260.04994404563513,0.40000000001186137,0.009674086431613604
